"area_name","area_code","date","new_cases","total_cases"
"Lewisham","E09000023",2020-06-13,1,1175
"Merton","E09000024",2020-06-13,0,907
"Newham","E09000025",2020-06-13,5,1230
"Redbridge","E09000026",2020-06-13,2,1069
"Richmond upon Thames","E09000027",2020-06-13,0,522
"Southwark","E09000028",2020-06-13,2,1410
"Sutton","E09000029",2020-06-13,2,987
"Tower Hamlets","E09000030",2020-06-13,1,778
"Waltham Forest","E09000031",2020-06-13,0,973
"Wandsworth","E09000032",2020-06-13,0,1119
"Westminster","E09000033",2020-06-13,1,752
"Barking and Dagenham","E09000002",2020-06-14,1,685
"Barnet","E09000003",2020-06-14,0,1566
"Bexley","E09000004",2020-06-14,0,1020
"Brent","E09000005",2020-06-14,0,1691
"Bromley","E09000006",2020-06-14,2,1497
"Camden","E09000007",2020-06-14,2,688
"Croydon","E09000008",2020-06-14,1,1826
"Ealing","E09000009",2020-06-14,1,1505
"Enfield","E09000010",2020-06-14,1,1149
"Greenwich","E09000011",2020-06-14,0,928
"Hackney and City of London","E09000012",2020-06-14,0,785
"Hammersmith and Fulham","E09000013",2020-06-14,1,722
"Haringey","E09000014",2020-06-14,1,727
"Harrow","E09000015",2020-06-14,0,1258
"Havering","E09000016",2020-06-14,1,911
"Hillingdon","E09000017",2020-06-14,1,1044
"Hounslow","E09000018",2020-06-14,1,1008
"Islington","E09000019",2020-06-14,1,533
"Kensington and Chelsea","E09000020",2020-06-14,2,542
"Kingston upon Thames","E09000021",2020-06-14,0,726
"Lambeth","E09000022",2020-06-14,2,1342
"Lewisham","E09000023",2020-06-14,0,1175
"Merton","E09000024",2020-06-14,1,908
"Newham","E09000025",2020-06-14,1,1231
"Redbridge","E09000026",2020-06-14,5,1074
"Richmond upon Thames","E09000027",2020-06-14,0,522
"Southwark","E09000028",2020-06-14,1,1411
"Sutton","E09000029",2020-06-14,2,989
"Tower Hamlets","E09000030",2020-06-14,0,778
"Waltham Forest","E09000031",2020-06-14,1,974
"Wandsworth","E09000032",2020-06-14,1,1120
"Westminster","E09000033",2020-06-14,1,753
"Barking and Dagenham","E09000002",2020-06-15,1,686
"Barnet","E09000003",2020-06-15,2,1568
"Bexley","E09000004",2020-06-15,1,1021
"Brent","E09000005",2020-06-15,3,1694
"Bromley","E09000006",2020-06-15,1,1498
"Camden","E09000007",2020-06-15,0,688
"Croydon","E09000008",2020-06-15,0,1826
"Ealing","E09000009",2020-06-15,0,1505
"Enfield","E09000010",2020-06-15,3,1152
"Greenwich","E09000011",2020-06-15,1,929
"Hackney and City of London","E09000012",2020-06-15,2,787
"Hammersmith and Fulham","E09000013",2020-06-15,0,722
"Haringey","E09000014",2020-06-15,2,729
"Harrow","E09000015",2020-06-15,0,1258
"Havering","E09000016",2020-06-15,3,914
"Hillingdon","E09000017",2020-06-15,0,1044
"Hounslow","E09000018",2020-06-15,2,1010
"Islington","E09000019",2020-06-15,1,534
"Kensington and Chelsea","E09000020",2020-06-15,0,542
"Kingston upon Thames","E09000021",2020-06-15,0,726
"Lambeth","E09000022",2020-06-15,0,1342
"Lewisham","E09000023",2020-06-15,0,1175
"Merton","E09000024",2020-06-15,2,910
"Newham","E09000025",2020-06-15,3,1234
"Redbridge","E09000026",2020-06-15,2,1076
"Richmond upon Thames","E09000027",2020-06-15,0,522
"Southwark","E09000028",2020-06-15,1,1412
"Sutton","E09000029",2020-06-15,1,990
"Tower Hamlets","E09000030",2020-06-15,1,779
"Waltham Forest","E09000031",2020-06-15,2,976
"Wandsworth","E09000032",2020-06-15,2,1122
"Westminster","E09000033",2020-06-15,5,758
"Barking and Dagenham","E09000002",2020-06-16,0,686
"Barnet","E09000003",2020-06-16,2,1570
"Bexley","E09000004",2020-06-16,1,1022
"Brent","E09000005",2020-06-16,4,1698
"Bromley","E09000006",2020-06-16,1,1499
"Camden","E09000007",2020-06-16,1,689
"Croydon","E09000008",2020-06-16,0,1826
"Ealing","E09000009",2020-06-16,3,1508
"Enfield","E09000010",2020-06-16,3,1155
"Greenwich","E09000011",2020-06-16,1,930
"Hackney and City of London","E09000012",2020-06-16,1,788
"Hammersmith and Fulham","E09000013",2020-06-16,0,722
"Haringey","E09000014",2020-06-16,1,730
"Harrow","E09000015",2020-06-16,1,1259
"Havering","E09000016",2020-06-16,1,915
"Hillingdon","E09000017",2020-06-16,4,1048
"Hounslow","E09000018",2020-06-16,2,1012
"Islington","E09000019",2020-06-16,1,535
"Kensington and Chelsea","E09000020",2020-06-16,1,543
"Kingston upon Thames","E09000021",2020-06-16,1,727
"Lambeth","E09000022",2020-06-16,2,1344
"Lewisham","E09000023",2020-06-16,1,1176
"Merton","E09000024",2020-06-16,3,913
"Newham","E09000025",2020-06-16,2,1236
"Redbridge","E09000026",2020-06-16,1,1077
"Richmond upon Thames","E09000027",2020-06-16,1,523
"Southwark","E09000028",2020-06-16,1,1413
"Sutton","E09000029",2020-06-16,0,990
"Tower Hamlets","E09000030",2020-06-16,0,779
"Waltham Forest","E09000031",2020-06-16,5,981
"Wandsworth","E09000032",2020-06-16,0,1122
"Westminster","E09000033",2020-06-16,2,760
"Barking and Dagenham","E09000002",2020-06-17,2,688
"Barnet","E09000003",2020-06-17,2,1572
"Bexley","E09000004",2020-06-17,0,1022
"Brent","E09000005",2020-06-17,1,1699
"Bromley","E09000006",2020-06-17,0,1499
"Camden","E09000007",2020-06-17,0,689
"Croydon","E09000008",2020-06-17,1,1827
"Ealing","E09000009",2020-06-17,1,1509
"Enfield","E09000010",2020-06-17,2,1157
"Greenwich","E09000011",2020-06-17,3,933
"Hackney and City of London","E09000012",2020-06-17,0,788
"Hammersmith and Fulham","E09000013",2020-06-17,3,725
"Haringey","E09000014",2020-06-17,2,732
"Harrow","E09000015",2020-06-17,0,1259
"Havering","E09000016",2020-06-17,0,915
"Hillingdon","E09000017",2020-06-17,0,1048
"Hounslow","E09000018",2020-06-17,3,1015
"Islington","E09000019",2020-06-17,1,536
"Kensington and Chelsea","E09000020",2020-06-17,6,549
"Kingston upon Thames","E09000021",2020-06-17,1,728
"Lambeth","E09000022",2020-06-17,0,1344
"Lewisham","E09000023",2020-06-17,2,1178
"Merton","E09000024",2020-06-17,1,914
"Newham","E09000025",2020-06-17,1,1237
"Redbridge","E09000026",2020-06-17,2,1079
"Richmond upon Thames","E09000027",2020-06-17,1,524
"Southwark","E09000028",2020-06-17,1,1414
"Sutton","E09000029",2020-06-17,0,990
"Tower Hamlets","E09000030",2020-06-17,1,780
"Waltham Forest","E09000031",2020-06-17,2,983
"Wandsworth","E09000032",2020-06-17,4,1126
"Westminster","E09000033",2020-06-17,0,760
"Barking and Dagenham","E09000002",2020-06-18,0,688
"Barnet","E09000003",2020-06-18,1,1573
"Bexley","E09000004",2020-06-18,1,1023
"Brent","E09000005",2020-06-18,1,1700
"Bromley","E09000006",2020-06-18,4,1503
"Camden","E09000007",2020-06-18,2,691
"Croydon","E09000008",2020-06-18,3,1830
"Ealing","E09000009",2020-06-18,2,1511
"Enfield","E09000010",2020-06-18,0,1157
"Greenwich","E09000011",2020-06-18,3,936
"Hackney and City of London","E09000012",2020-06-18,3,791
"Hammersmith and Fulham","E09000013",2020-06-18,2,727
"Haringey","E09000014",2020-06-18,0,732
"Harrow","E09000015",2020-06-18,1,1260
"Havering","E09000016",2020-06-18,0,915
"Hillingdon","E09000017",2020-06-18,0,1048
"Hounslow","E09000018",2020-06-18,3,1018
"Islington","E09000019",2020-06-18,3,539
"Kensington and Chelsea","E09000020",2020-06-18,0,549
"Kingston upon Thames","E09000021",2020-06-18,0,728
"Lambeth","E09000022",2020-06-18,0,1344
"Lewisham","E09000023",2020-06-18,2,1180
"Merton","E09000024",2020-06-18,1,915
"Newham","E09000025",2020-06-18,2,1239
"Redbridge","E09000026",2020-06-18,2,1081
"Richmond upon Thames","E09000027",2020-06-18,0,524
"Southwark","E09000028",2020-06-18,5,1419
"Sutton","E09000029",2020-06-18,2,992
"Tower Hamlets","E09000030",2020-06-18,0,780
"Waltham Forest","E09000031",2020-06-18,1,984
"Wandsworth","E09000032",2020-06-18,1,1127
"Westminster","E09000033",2020-06-18,2,762
"Barking and Dagenham","E09000002",2020-06-19,0,688
"Barnet","E09000003",2020-06-19,0,1573
"Bexley","E09000004",2020-06-19,3,1026
"Brent","E09000005",2020-06-19,1,1701
"Bromley","E09000006",2020-06-19,1,1504
"Camden","E09000007",2020-06-19,1,692
"Croydon","E09000008",2020-06-19,0,1830
"Ealing","E09000009",2020-06-19,3,1514
"Enfield","E09000010",2020-06-19,0,1157
"Greenwich","E09000011",2020-06-19,1,937
"Hackney and City of London","E09000012",2020-06-19,1,792
"Hammersmith and Fulham","E09000013",2020-06-19,2,729
"Haringey","E09000014",2020-06-19,0,732
"Harrow","E09000015",2020-06-19,1,1261
"Havering","E09000016",2020-06-19,1,916
"Hillingdon","E09000017",2020-06-19,1,1049
"Hounslow","E09000018",2020-06-19,3,1021
"Islington","E09000019",2020-06-19,0,539
"Kensington and Chelsea","E09000020",2020-06-19,1,550
"Kingston upon Thames","E09000021",2020-06-19,0,728
"Lambeth","E09000022",2020-06-19,1,1345
"Lewisham","E09000023",2020-06-19,1,1181
"Merton","E09000024",2020-06-19,2,917
"Newham","E09000025",2020-06-19,2,1241
"Redbridge","E09000026",2020-06-19,1,1082
"Richmond upon Thames","E09000027",2020-06-19,0,524
"Southwark","E09000028",2020-06-19,2,1421
"Sutton","E09000029",2020-06-19,0,992
"Tower Hamlets","E09000030",2020-06-19,5,785
"Waltham Forest","E09000031",2020-06-19,3,987
"Wandsworth","E09000032",2020-06-19,0,1127
"Westminster","E09000033",2020-06-19,0,762
"Barking and Dagenham","E09000002",2020-06-20,0,688
"Barnet","E09000003",2020-06-20,0,1573
"Bexley","E09000004",2020-06-20,4,1030
"Brent","E09000005",2020-06-20,2,1703
"Bromley","E09000006",2020-06-20,0,1504
"Camden","E09000007",2020-06-20,1,693
"Croydon","E09000008",2020-06-20,2,1832
"Ealing","E09000009",2020-06-20,4,1518
"Enfield","E09000010",2020-06-20,1,1158
"Greenwich","E09000011",2020-06-20,0,937
"Hackney and City of London","E09000012",2020-06-20,0,792
"Hammersmith and Fulham","E09000013",2020-06-20,1,730
"Haringey","E09000014",2020-06-20,1,733
"Harrow","E09000015",2020-06-20,1,1262
"Havering","E09000016",2020-06-20,0,916
"Hillingdon","E09000017",2020-06-20,1,1050
"Hounslow","E09000018",2020-06-20,1,1022
"Islington","E09000019",2020-06-20,1,540
"Kensington and Chelsea","E09000020",2020-06-20,0,550
"Kingston upon Thames","E09000021",2020-06-20,0,728
"Lambeth","E09000022",2020-06-20,0,1345
"Lewisham","E09000023",2020-06-20,0,1181
"Merton","E09000024",2020-06-20,0,917
"Newham","E09000025",2020-06-20,0,1241
"Redbridge","E09000026",2020-06-20,1,1083
"Richmond upon Thames","E09000027",2020-06-20,0,524
"Southwark","E09000028",2020-06-20,1,1422
"Sutton","E09000029",2020-06-20,0,992
"Tower Hamlets","E09000030",2020-06-20,2,787
"Waltham Forest","E09000031",2020-06-20,1,988
"Wandsworth","E09000032",2020-06-20,2,1129
"Westminster","E09000033",2020-06-20,1,763
"Barking and Dagenham","E09000002",2020-06-21,2,690
"Barnet","E09000003",2020-06-21,1,1574
"Bexley","E09000004",2020-06-21,1,1031
"Brent","E09000005",2020-06-21,4,1707
"Bromley","E09000006",2020-06-21,0,1504
"Camden","E09000007",2020-06-21,0,693
"Croydon","E09000008",2020-06-21,1,1833
"Ealing","E09000009",2020-06-21,1,1519
"Enfield","E09000010",2020-06-21,0,1158
"Greenwich","E09000011",2020-06-21,0,937
"Hackney and City of London","E09000012",2020-06-21,0,792
"Hammersmith and Fulham","E09000013",2020-06-21,0,730
"Haringey","E09000014",2020-06-21,1,734
"Harrow","E09000015",2020-06-21,0,1262
"Havering","E09000016",2020-06-21,0,916
"Hillingdon","E09000017",2020-06-21,2,1052
"Hounslow","E09000018",2020-06-21,5,1027
"Islington","E09000019",2020-06-21,0,540
"Kensington and Chelsea","E09000020",2020-06-21,0,550
"Kingston upon Thames","E09000021",2020-06-21,0,728
"Lambeth","E09000022",2020-06-21,0,1345
"Lewisham","E09000023",2020-06-21,1,1182
"Merton","E09000024",2020-06-21,0,917
"Newham","E09000025",2020-06-21,2,1243
"Redbridge","E09000026",2020-06-21,2,1085
"Richmond upon Thames","E09000027",2020-06-21,0,524
"Southwark","E09000028",2020-06-21,0,1422
"Sutton","E09000029",2020-06-21,1,993
"Tower Hamlets","E09000030",2020-06-21,0,787
"Waltham Forest","E09000031",2020-06-21,1,989
"Wandsworth","E09000032",2020-06-21,0,1129
"Westminster","E09000033",2020-06-21,2,765
"Barking and Dagenham","E09000002",2020-06-22,1,691
"Barnet","E09000003",2020-06-22,0,1574
"Bexley","E09000004",2020-06-22,1,1032
"Brent","E09000005",2020-06-22,2,1709
"Bromley","E09000006",2020-06-22,0,1504
"Camden","E09000007",2020-06-22,0,693
"Croydon","E09000008",2020-06-22,1,1834
"Ealing","E09000009",2020-06-22,2,1521
"Enfield","E09000010",2020-06-22,1,1159
"Greenwich","E09000011",2020-06-22,4,941
"Hackney and City of London","E09000012",2020-06-22,1,793
"Hammersmith and Fulham","E09000013",2020-06-22,3,733
"Haringey","E09000014",2020-06-22,2,736
"Harrow","E09000015",2020-06-22,2,1264
"Havering","E09000016",2020-06-22,1,917
"Hillingdon","E09000017",2020-06-22,5,1057
"Hounslow","E09000018",2020-06-22,2,1029
"Islington","E09000019",2020-06-22,0,540
"Kensington and Chelsea","E09000020",2020-06-22,2,552
"Kingston upon Thames","E09000021",2020-06-22,0,728
"Lambeth","E09000022",2020-06-22,0,1345
"Lewisham","E09000023",2020-06-22,1,1183
"Merton","E09000024",2020-06-22,7,924
"Newham","E09000025",2020-06-22,1,1244
"Redbridge","E09000026",2020-06-22,1,1086
"Richmond upon Thames","E09000027",2020-06-22,4,528
"Southwark","E09000028",2020-06-22,1,1423
"Sutton","E09000029",2020-06-22,1,994
"Tower Hamlets","E09000030",2020-06-22,0,787
"Waltham Forest","E09000031",2020-06-22,2,991
"Wandsworth","E09000032",2020-06-22,3,1132
"Westminster","E09000033",2020-06-22,0,765
"Barking and Dagenham","E09000002",2020-06-23,1,692
"Barnet","E09000003",2020-06-23,0,1574
"Bexley","E09000004",2020-06-23,2,1034
"Brent","E09000005",2020-06-23,2,1711
"Bromley","E09000006",2020-06-23,0,1504
"Camden","E09000007",2020-06-23,0,693
"Croydon","E09000008",2020-06-23,1,1835
"Ealing","E09000009",2020-06-23,6,1527
"Enfield","E09000010",2020-06-23,3,1162
"Greenwich","E09000011",2020-06-23,2,943
"Hackney and City of London","E09000012",2020-06-23,0,793
"Hammersmith and Fulham","E09000013",2020-06-23,3,736
"Haringey","E09000014",2020-06-23,1,737
"Harrow","E09000015",2020-06-23,0,1264
"Havering","E09000016",2020-06-23,6,923
"Hillingdon","E09000017",2020-06-23,5,1062
"Hounslow","E09000018",2020-06-23,3,1032
"Islington","E09000019",2020-06-23,0,540
"Kensington and Chelsea","E09000020",2020-06-23,2,554
"Kingston upon Thames","E09000021",2020-06-23,0,728
"Lambeth","E09000022",2020-06-23,0,1345
"Lewisham","E09000023",2020-06-23,2,1185
"Merton","E09000024",2020-06-23,0,924
"Newham","E09000025",2020-06-23,0,1244
"Redbridge","E09000026",2020-06-23,1,1087
"Richmond upon Thames","E09000027",2020-06-23,0,528
"Southwark","E09000028",2020-06-23,0,1423
"Sutton","E09000029",2020-06-23,1,995
"Tower Hamlets","E09000030",2020-06-23,1,788
"Waltham Forest","E09000031",2020-06-23,2,993
"Wandsworth","E09000032",2020-06-23,3,1135
"Westminster","E09000033",2020-06-23,2,767
"Barking and Dagenham","E09000002",2020-06-24,4,696
"Barnet","E09000003",2020-06-24,0,1574
"Bexley","E09000004",2020-06-24,0,1034
"Brent","E09000005",2020-06-24,2,1713
"Bromley","E09000006",2020-06-24,0,1504
"Camden","E09000007",2020-06-24,0,693
"Croydon","E09000008",2020-06-24,4,1839
"Ealing","E09000009",2020-06-24,6,1533
"Enfield","E09000010",2020-06-24,1,1163
"Greenwich","E09000011",2020-06-24,0,943
"Hackney and City of London","E09000012",2020-06-24,1,794
"Hammersmith and Fulham","E09000013",2020-06-24,4,740
"Haringey","E09000014",2020-06-24,3,740
"Harrow","E09000015",2020-06-24,1,1265
"Havering","E09000016",2020-06-24,3,926
"Hillingdon","E09000017",2020-06-24,3,1065
"Hounslow","E09000018",2020-06-24,4,1036
"Islington","E09000019",2020-06-24,1,541
"Kensington and Chelsea","E09000020",2020-06-24,3,557
"Kingston upon Thames","E09000021",2020-06-24,1,729
"Lambeth","E09000022",2020-06-24,0,1345
"Lewisham","E09000023",2020-06-24,0,1185
"Merton","E09000024",2020-06-24,1,925
"Newham","E09000025",2020-06-24,0,1244
"Redbridge","E09000026",2020-06-24,0,1087
"Richmond upon Thames","E09000027",2020-06-24,0,528
"Southwark","E09000028",2020-06-24,1,1424
"Sutton","E09000029",2020-06-24,1,996
"Tower Hamlets","E09000030",2020-06-24,0,788
"Waltham Forest","E09000031",2020-06-24,0,993
"Wandsworth","E09000032",2020-06-24,0,1135
"Westminster","E09000033",2020-06-24,2,769
"Barking and Dagenham","E09000002",2020-06-25,2,698
"Barnet","E09000003",2020-06-25,2,1576
"Bexley","E09000004",2020-06-25,3,1037
"Brent","E09000005",2020-06-25,5,1718
"Bromley","E09000006",2020-06-25,0,1504
"Camden","E09000007",2020-06-25,1,694
"Croydon","E09000008",2020-06-25,2,1841
"Ealing","E09000009",2020-06-25,3,1536
"Enfield","E09000010",2020-06-25,4,1167
"Greenwich","E09000011",2020-06-25,1,944
"Hackney and City of London","E09000012",2020-06-25,0,794
"Hammersmith and Fulham","E09000013",2020-06-25,4,744
"Haringey","E09000014",2020-06-25,1,741
"Harrow","E09000015",2020-06-25,1,1266
"Havering","E09000016",2020-06-25,1,927
"Hillingdon","E09000017",2020-06-25,1,1066
"Hounslow","E09000018",2020-06-25,10,1046
"Islington","E09000019",2020-06-25,0,541
"Kensington and Chelsea","E09000020",2020-06-25,1,558
"Kingston upon Thames","E09000021",2020-06-25,2,731
"Lambeth","E09000022",2020-06-25,2,1347
"Lewisham","E09000023",2020-06-25,0,1185
"Merton","E09000024",2020-06-25,2,927
"Newham","E09000025",2020-06-25,2,1246
"Redbridge","E09000026",2020-06-25,0,1087
"Richmond upon Thames","E09000027",2020-06-25,1,529
"Southwark","E09000028",2020-06-25,0,1424
"Sutton","E09000029",2020-06-25,2,998
"Tower Hamlets","E09000030",2020-06-25,0,788
"Waltham Forest","E09000031",2020-06-25,1,994
"Wandsworth","E09000032",2020-06-25,2,1137
"Westminster","E09000033",2020-06-25,1,770
"Barking and Dagenham","E09000002",2020-06-26,3,701
"Barnet","E09000003",2020-06-26,3,1579
"Bexley","E09000004",2020-06-26,1,1038
"Brent","E09000005",2020-06-26,4,1722
"Bromley","E09000006",2020-06-26,1,1505
"Camden","E09000007",2020-06-26,1,695
"Croydon","E09000008",2020-06-26,3,1844
"Ealing","E09000009",2020-06-26,1,1537
"Enfield","E09000010",2020-06-26,1,1168
"Greenwich","E09000011",2020-06-26,0,944
"Hackney and City of London","E09000012",2020-06-26,1,795
"Hammersmith and Fulham","E09000013",2020-06-26,0,744
"Haringey","E09000014",2020-06-26,0,741
"Harrow","E09000015",2020-06-26,0,1266
"Havering","E09000016",2020-06-26,1,928
"Hillingdon","E09000017",2020-06-26,3,1069
"Hounslow","E09000018",2020-06-26,2,1048
"Islington","E09000019",2020-06-26,0,541
"Kensington and Chelsea","E09000020",2020-06-26,0,558
"Kingston upon Thames","E09000021",2020-06-26,0,731
"Lambeth","E09000022",2020-06-26,1,1348
"Lewisham","E09000023",2020-06-26,2,1187
"Merton","E09000024",2020-06-26,1,928
"Newham","E09000025",2020-06-26,5,1251
"Redbridge","E09000026",2020-06-26,1,1088
"Richmond upon Thames","E09000027",2020-06-26,0,529
"Southwark","E09000028",2020-06-26,1,1425
"Sutton","E09000029",2020-06-26,0,998
"Tower Hamlets","E09000030",2020-06-26,1,789
"Waltham Forest","E09000031",2020-06-26,5,999
"Wandsworth","E09000032",2020-06-26,4,1141
"Westminster","E09000033",2020-06-26,2,772
"Barking and Dagenham","E09000002",2020-06-27,1,702
"Barnet","E09000003",2020-06-27,0,1579
"Bexley","E09000004",2020-06-27,0,1038
"Brent","E09000005",2020-06-27,0,1722
"Bromley","E09000006",2020-06-27,1,1506
"Camden","E09000007",2020-06-27,0,695
"Croydon","E09000008",2020-06-27,0,1844
"Ealing","E09000009",2020-06-27,2,1539
"Enfield","E09000010",2020-06-27,3,1171
"Greenwich","E09000011",2020-06-27,0,944
"Hackney and City of London","E09000012",2020-06-27,0,795
"Hammersmith and Fulham","E09000013",2020-06-27,5,749
"Haringey","E09000014",2020-06-27,1,742
"Harrow","E09000015",2020-06-27,3,1269
"Havering","E09000016",2020-06-27,2,930
"Hillingdon","E09000017",2020-06-27,1,1070
"Hounslow","E09000018",2020-06-27,0,1048
"Islington","E09000019",2020-06-27,1,542
"Kensington and Chelsea","E09000020",2020-06-27,0,558
"Kingston upon Thames","E09000021",2020-06-27,0,731
"Lambeth","E09000022",2020-06-27,0,1348
"Lewisham","E09000023",2020-06-27,0,1187
"Merton","E09000024",2020-06-27,2,930
"Newham","E09000025",2020-06-27,2,1253
"Redbridge","E09000026",2020-06-27,2,1090
"Richmond upon Thames","E09000027",2020-06-27,1,530
"Southwark","E09000028",2020-06-27,2,1427
"Sutton","E09000029",2020-06-27,0,998
"Tower Hamlets","E09000030",2020-06-27,2,791
"Waltham Forest","E09000031",2020-06-27,1,1000
"Wandsworth","E09000032",2020-06-27,0,1141
"Westminster","E09000033",2020-06-27,0,772
